Function,"Symbol, Signal, Signal Date/Price[$]",Exit Signal Date/Price[$],Current Mark to Market and Holding Period,"Win Rate [%], History Tested, Number of Trades","Interval, Confirmation Status",Cancellation Level/Date,"Current Trading Date/Price[$], Current Price vs Signal",Trading Days between Signal and Current Date,"Sigmashell, Success Rate of Past Analysis [%]","Divergence observed with, Signal Type",Maxima Broken Date/Price[$],"Track Level/Price($), Price on Latest Trading day vs Track Level, Signal Type","Reference Upmove or Downmove start Date/Price($), end Date/Price($)",% Change in Price on Latest Trading day vs Price on Trendpulse Breakout day/Earliest Unconfirmed Signal day/Confirmed Signal day,Backtested Returns(Win Trades) [%] (Best/Worst/Avg),"Backtested Max Loss [%], Backtested Worst Single MTM during Hold Period [%]",Backtested Holding Period(Win Trades) (days) (Max./Min./Avg.),Target Exit Date (Farthest./Earliest./Avg.),Backtested Strategy CAGR [%],CAGR of Buy and Hold [%],CAGR difference (Strategy - Buy and Hold) [%],Backtested Strategy Sharpe Ratio,Sharpe Ratio of Buy and Hold,Targets (Historic Rise or Fall to Pivot/Avg % Gain of Historic Winning trades/Exit Rule/Horizontal/F-Stack 1/F-Stack 2) [$],Support (Recent Extrema/Horizontal/F-Stack 1/F-Stack 2/F-Track 1/F-Track 2) [$],Moving Average (50-days/200-days),Latest Past 6 Months Performance[%]/No. of Analysed Trades/Avg Holding Period (days) (Across ALL Assets),Forward Testing Win Rate[%]/No. of Analysed Trades/Avg Holding Period (days) (Across ALL Assets)
TRENDPULSE,"BAC, Long, 2025-09-21 (Price: 52.25)",2025-11-06 (Price: 53.29) (Today),"1.99%, 33 days","81.82%, Past 10 years, 22","Weekly, is CONFIRMED on 2025-09-19",Already confirmed,"2025-11-06 (Price: 53.29), 1.99% above",33 days,No Information,No Information,No Information,No Information,No Information,5.36% above/3.68% above/1.99% above,16.63%/0.1%/7.67%,"14.36%, 34.47%",179 days/19 days/63 days,2026-06-07/2025-10-18/2025-12-21,9.08%,10.18%,-1.1%,0.39,0.36,53.9534/56.2576/56.53/No Horizontal Resistance/No Next Fib Ext/No Next Fib Ext,34.39/29.49/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level,48.47/44.96,95.35%/129/94 days (Across ALL Assets),78.95%/266/76 days (Across ALL Assets)
TRENDPULSE,"BPCL.NS, Long, 2025-09-21 (Price: 329.55)",2025-11-06 (Price: 367.95) (Today),"11.65%, 33 days","81.25%, Past 10 years, 32","Weekly, is CONFIRMED on 2025-09-19",Already confirmed,"2025-11-06 (Price: 367.95), 11.65% above",33 days,No Information,No Information,No Information,No Information,No Information,17.74% above/11.65% above/11.65% above,29.59%/1.78%/11.46%,"32.02%, 47.09%",174 days/19 days/61 days,2026-05-31/2025-10-18/2025-12-18,12.02%,12.45%,-0.44%,0.38,0.44,345.8627/367.3164/385.83/343.7375/372.4081/393.108,308.2/145.35/295.7614/248.4289/No F-Track Level/No F-Track Level,325.08/299.65,95.35%/129/94 days (Across ALL Assets),78.95%/266/76 days (Across ALL Assets)
TRENDPULSE,"EEM, Long, 2025-09-21 (Price: 53.01)",2025-11-06 (Price: 54.71) (Today),"3.21%, 33 days","91.43%, Past 10 years, 35","Weekly, is CONFIRMED on 2025-09-19",Already confirmed,"2025-11-06 (Price: 54.71), 3.21% above",33 days,No Information,No Information,No Information,No Information,No Information,4.69% above/3.21% above/3.21% above,11.23%/1.19%/4.72%,"22.64%, 35.1%",359 days/19 days/69 days,2027-02-22/2025-10-18/2025-12-29,5.95%,1.15%,4.8%,0.39,-0.07,54.2133/55.5121/58.4/No Horizontal Resistance/No Next Fib Ext/No Next Fib Ext,40.58/36.64/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level,50.07/45.71,95.35%/129/94 days (Across ALL Assets),78.95%/266/76 days (Across ALL Assets)
TRENDPULSE,"GDX, Long, 2025-09-21 (Price: 72.36)",2025-11-06 (Price: 70.76) (Today),"-2.21%, 33 days","91.67%, Past 10 years, 36","Weekly, is CONFIRMED on 2025-09-19",Already confirmed,"2025-11-06 (Price: 70.76), 2.21% below",33 days,No Information,No Information,No Information,No Information,No Information,6.66% above/2.21% below/2.21% below,27.5%/0.75%/11.96%,"1.9%, 52.31%",349 days/19 days/59 days,2027-02-08/2025-10-18/2025-12-15,19.85%,1.2%,18.66%,1.67,0.09,75.4642/81.0143/93.79/No Horizontal Resistance/72.73/90.9746,34.26/25.645/50.0225/36.1563/No F-Track Level/No F-Track Level,59.37/47.97,95.35%/129/94 days (Across ALL Assets),78.95%/266/76 days (Across ALL Assets)
TRENDPULSE,"LYFT, Long, 2025-09-21 (Price: 22.58)",2025-11-06 (Price: 21.25) (Today),"-5.89%, 33 days","75.0%, Past 10 years, 8","Weekly, is CONFIRMED on 2025-09-19",Already confirmed,"2025-11-06 (Price: 21.25), 5.89% below",33 days,No Information,No Information,No Information,No Information,No Information,27.55% above/5.89% below/5.89% below,43.58%/3.38%/25.56%,"12.7%, 53.34%",179 days/19 days/71 days,2026-06-07/2025-10-18/2026-01-01,30.26%,-18.05%,48.31%,0.44,0.01,25.0977/28.3514/25.26/57.19/81.0416/101.3843,13.41/8.8875/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level,16.09/14.37,95.35%/129/94 days (Across ALL Assets),78.95%/266/76 days (Across ALL Assets)
TRENDPULSE,"VGT, Long, 2025-09-21 (Price: 741.17)",2025-11-06 (Price: 762.4) (Today),"2.86%, 33 days","100.0%, Past 10 years, 24","Weekly, is CONFIRMED on 2025-09-19",Already confirmed,"2025-11-06 (Price: 762.4), 2.86% above",33 days,No Information,No Information,No Information,No Information,No Information,5.95% above/2.86% above/2.86% above,12.53%/2.97%/5.14%,"-0.0%, 12.72%",204 days/19 days/63 days,2026-07-13/2025-10-18/2025-12-21,20.18%,18.45%,1.73%,2.3,0.82,781.4155/779.2661/880.2/No Horizontal Resistance/702.1644/946.1588,478.6/311.83/626.0547/551.3644/No F-Track Level/No F-Track Level,696.96/625.59,95.35%/129/94 days (Across ALL Assets),78.95%/266/76 days (Across ALL Assets)
TRENDPULSE,"AIA.NZ, Long, 2025-09-21 (Price: 7.85)",2025-11-06 (Price: 8.12),"3.44%, 33 days","100.0%, Past 10 years, 27","Weekly, is CONFIRMED on 2025-09-19",Already confirmed,"2025-11-05 (Price: 8.12), 3.44% above",33 days,No Information,No Information,No Information,No Information,No Information,4.24% above/3.44% above/3.44% above,14.03%/0.47%/6.37%,"-0.0%, 7.89%",159 days/19 days/56 days,2026-05-09/2025-10-18/2025-12-11,26.78%,8.49%,18.29%,1.22,0.31,8.2755/8.35/8.37/8.8962/11.1706/12.8535,7.47/7.0017/7.3934/6.6643/No F-Track Level/No F-Track Level,7.64/7.98,95.35%/129/94 days (Across ALL Assets),78.95%/266/76 days (Across ALL Assets)
TRENDPULSE,"^NZ50, Long, 2025-09-21 (Price: 13231.6602)",2025-11-06 (Price: 13569.4697),"2.55%, 33 days","94.44%, Past 10 years, 36","Weekly, is CONFIRMED on 2025-09-19",Already confirmed,"2025-11-04 (Price: 13569.4697), 2.55% above",33 days,No Information,No Information,No Information,No Information,No Information,2.62% above/2.55% above/2.55% above,7.03%/0.27%/3.75%,"1.46%, 23.79%",189 days/19 days/64 days,2026-06-21/2025-10-18/2025-12-22,12.33%,9.64%,2.69%,1.87,0.54,13554.5127/13727.8475/13835.49/13351.2476/14773.8816/17170.3822,12017.84/10608.2731/12904.4271/10062.5272/No F-Track Level/No F-Track Level,12971.84/12693.97,95.35%/129/94 days (Across ALL Assets),78.95%/266/76 days (Across ALL Assets)
TRENDPULSE,"NU, Long, 2025-09-21 (Price: 16.17)",2025-11-06 (Price: 15.94) (Today),"-1.42%, 33 days","100.0%, Past 10 years, 5","Weekly, is CONFIRMED on 2025-09-19",Already confirmed,"2025-11-06 (Price: 15.94), 1.42% below",33 days,No Information,No Information,No Information,No Information,No Information,8.14% above/1.42% below/1.42% below,26.03%/15.95%/20.99%,"-0.0%, 11.4%",94 days/24 days/59 days,2026-02-04/2025-10-25/2025-12-15,113.3%,8.03%,105.27%,0.65,0.37,17.0464/19.5641/20.11/No Horizontal Resistance/No Next Fib Ext/No Next Fib Ext,11.9/5.54/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level,13.73/12.34,95.35%/129/94 days (Across ALL Assets),78.95%/266/76 days (Across ALL Assets)
TRENDPULSE,"JPM, Long, 2025-09-19 (Price: 314.78)",2025-11-06 (Price: 313.42) (Today),"-0.43%, 34 days","97.62%, Past 4 years, 42","Daily, is CONFIRMED on 2025-09-19",Already confirmed,"2025-11-06 (Price: 313.42), 0.43% below",34 days,No Information,No Information,No Information,No Information,No Information,0.43% below/0.43% below/0.43% below,10.64%/1.12%/4.24%,"2.79%, 16.83%",71 days/4 days/19 days,2025-12-30/2025-09-24/2025-10-16,52.95%,15.43%,37.52%,1.31,0.55,316.9205/328.1267/409.54/No Horizontal Resistance/328.9175/381.492,292.91/125.7575/300.9735/287.5071/No F-Track Level/No F-Track Level,296.21/265.08,88.26%/298/30 days (Across ALL Assets),82.89%/637/28 days (Across ALL Assets)
TRENDPULSE,"FPH.NZ, Long, 2025-09-19 (Price: 38.32)",2025-11-05 (Price: 37.75) (Today),"-1.49%, 33 days","75.86%, Past 4 years, 58","Daily, is CONFIRMED on 2025-09-19",Already confirmed,"2025-11-05 (Price: 37.75), 1.49% below",33 days,No Information,No Information,No Information,No Information,No Information,0.72% above/1.49% below/1.49% below,11.99%/0.47%/4.38%,"35.23%, 43.46%",74 days/5 days/29 days,2026-01-04/2025-09-26/2025-10-31,0%,10.77%,0%,-0.18,0.39,39.5961/39.9984/40.58/39.1917/40.9296/48.5677,37.45/22.5167/30.9793/26.1935/No F-Track Level/No F-Track Level,37.07/36.2,88.26%/298/30 days (Across ALL Assets),82.89%/637/28 days (Across ALL Assets)
TRENDPULSE,"WIPRO.NS, Long, 2025-09-17 (Price: 254.15)",2025-11-06 (Price: 240.05) (Today),"-5.55%, 36 days","84.62%, Past 4 years, 26","Daily, is CONFIRMED on 2025-09-17",Already confirmed,"2025-11-06 (Price: 240.05), 5.55% below",36 days,No Information,No Information,No Information,No Information,No Information,5.5% below/5.55% below/5.55% below,12.97%/1.23%/3.81%,"4.22%, 15.72%",43 days/5 days/13 days,2025-11-18/2025-09-24/2025-10-05,25.69%,10.65%,15.03%,0.61,0.39,265.8155/263.8331/260.39/366.6625/412.2037/473.5829,242.52/187.6063/216.7036/198.5041/No F-Track Level/No F-Track Level,251.86/270.8,88.26%/298/30 days (Across ALL Assets),82.89%/637/28 days (Across ALL Assets)
TRENDPULSE,"INFY, Long, 2025-09-17 (Price: 17.68)",2025-11-06 (Price: 16.18) (Today),"-8.48%, 36 days","100.0%, Past 4 years, 17","Daily, is CONFIRMED on 2025-09-17",Already confirmed,"2025-11-06 (Price: 16.18), 8.48% below",36 days,No Information,No Information,No Information,No Information,No Information,5.16% below/8.48% below/8.48% below,6.66%/1.9%/4.18%,"-0.0%, 10.02%",71 days/5 days/21 days,2025-12-28/2025-09-24/2025-10-17,50.99%,9.09%,41.9%,1.02,0.33,18.1114/18.419/18.41/23.796/31.8515/41.1179,16.38/16.074/13.0115/82.7505/No F-Track Level/No F-Track Level,17.12/19.14,88.26%/298/30 days (Across ALL Assets),82.89%/637/28 days (Across ALL Assets)
TRENDPULSE,"PG, Long, 2025-09-17 (Price: 160.33)",2025-11-06 (Price: 146.13) (Today),"-8.86%, 36 days","93.75%, Past 4 years, 32","Daily, is CONFIRMED on 2025-09-17",Already confirmed,"2025-11-06 (Price: 146.13), 8.86% below",36 days,No Information,No Information,No Information,No Information,No Information,7.54% below/8.86% below/8.86% below,5.36%/1.29%/2.83%,"6.35%, 12.85%",70 days/4 days/16 days,2025-12-27/2025-09-22/2025-10-10,24.16%,3.91%,20.26%,0.76,0.08,161.308/164.8673/164.46/179.4533/186.6499/209.3631,156.83/121.86/140.2317/117.5404/No F-Track Level/No F-Track Level,156.22/163.68,88.26%/298/30 days (Across ALL Assets),82.89%/637/28 days (Across ALL Assets)
TRENDPULSE,"KWEB, Long, 2025-09-14 (Price: 40.63)",2025-11-06 (Price: 39.5) (Today),"-2.78%, 38 days","100.0%, Past 10 years, 16","Weekly, is CONFIRMED on 2025-09-12",Already confirmed,"2025-11-06 (Price: 39.5), 2.78% below",38 days,No Information,No Information,No Information,No Information,No Information,2.76% above/3.04% below/2.78% below,21.25%/4.7%/9.65%,"-0.0%, 23.26%",144 days/24 days/57 days,2026-04-10/2025-10-18/2025-12-05,37.57%,3.39%,34.17%,1.46,0.16,41.9139/44.5508/43.98/71.73/No Next Fib Ext/No Next Fib Ext,30.21/24.5062/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level,36.66/33.71,95.35%/129/94 days (Across ALL Assets),78.95%/266/76 days (Across ALL Assets)
TRENDPULSE,"^DJI, Long, 2025-09-14 (Price: 45834.2188)",2025-11-06 (Price: 46912.3008) (Today),"2.35%, 38 days","93.75%, Past 10 years, 32","Weekly, is CONFIRMED on 2025-09-12",Already confirmed,"2025-11-06 (Price: 46912.3008), 2.35% above",38 days,No Information,No Information,No Information,No Information,No Information,2.35% above/2.35% above/2.35% above,6.98%/0.22%/3.8%,"3.06%, 34.78%",249 days/19 days/101 days,2026-09-09/2025-10-11/2026-02-07,6.99%,9.91%,-2.92%,1.11,0.44,46970.9074/47575.9191/48384.41/No Horizontal Resistance/54129.8938/83218.843,38314.86/32154.0552/36151.8794/25040.9446/No F-Track Level/No F-Track Level,44806.51/43178.04,95.35%/129/94 days (Across ALL Assets),78.95%/266/76 days (Across ALL Assets)
TRENDPULSE,"TLT, Long, 2025-09-14 (Price: 89.95)",2025-11-06 (Price: 89.76) (Today),"-0.21%, 38 days","71.05%, Past 10 years, 38","Weekly, is CONFIRMED on 2025-09-12",Already confirmed,"2025-11-06 (Price: 89.76), 0.21% below",38 days,No Information,No Information,No Information,No Information,No Information,1.36% above/0.21% below/0.21% below,15.02%/0.97%/4.56%,"39.18%, 46.07%",209 days/19 days/58 days,2026-07-13/2025-10-11/2025-12-07,-3.17%,-0.39%,-2.78%,-0.12,-0.27,90.2918/94.0517/91.44/153.5625/188.2386/214.0466,85.24/84.428/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level,86.99/88.18,95.35%/129/94 days (Across ALL Assets),78.95%/266/76 days (Across ALL Assets)
TRENDPULSE,"JD, Long, 2025-09-14 (Price: 33.67)",2025-11-06 (Price: 31.95) (Today),"-5.11%, 38 days","80.0%, Past 10 years, 10","Weekly, is CONFIRMED on 2025-09-12",Already confirmed,"2025-11-06 (Price: 31.95), 5.11% below",38 days,No Information,No Information,No Information,No Information,No Information,2.83% above/7.12% below/5.11% below,21.39%/10.27%/15.47%,"63.97%, 76.21%",124 days/39 days/71 days,2026-03-12/2025-11-09/2025-12-25,-8.46%,4.34%,-12.8%,-0.14,0.25,35.2357/38.8787/38.61/92.73/97.2627/102.2552,30.91/24.07/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level,32.05/35.72,95.35%/129/94 days (Across ALL Assets),78.95%/266/76 days (Across ALL Assets)
TRENDPULSE,"DIA, Long, 2025-09-14 (Price: 459.32)",2025-11-06 (Price: 469.28) (Today),"2.17%, 38 days","100.0%, Past 10 years, 28","Weekly, is CONFIRMED on 2025-09-12",Already confirmed,"2025-11-06 (Price: 469.28), 2.17% above",38 days,No Information,No Information,No Information,No Information,No Information,3.14% above/2.17% above/2.17% above,8.64%/1.23%/3.89%,"-0.0%, 14.86%",209 days/19 days/87 days,2026-07-13/2025-10-11/2026-01-18,10.29%,9.9%,0.39%,1.56,0.44,470.6652/477.1875/485.54/No Horizontal Resistance/538.1343/826.9871,383.22/321.6725/359.6128/249.2814/No F-Track Level/No F-Track Level,448.29/432.0,95.35%/129/94 days (Across ALL Assets),78.95%/266/76 days (Across ALL Assets)
TRENDPULSE,"BYD.TO, Long, 2025-09-14 (Price: 236.56)",2025-11-06 (Price: 211.99) (Today),"-10.39%, 38 days","93.48%, Past 10 years, 46","Weekly, is CONFIRMED on 2025-09-12",Already confirmed,"2025-11-06 (Price: 211.99), 10.39% below",38 days,No Information,No Information,No Information,No Information,No Information,10.39% below/9.93% below/10.39% below,19.54%/1.91%/8.14%,"14.41%, 50.63%",224 days/19 days/67 days,2026-08-04/2025-10-11/2025-12-20,14.54%,25.41%,-10.87%,1.13,0.93,245.8805/255.816/254.06/256.6133/367.2583/388.6839,187.77/198.575/229.0045/147.1212/No F-Track Level/No F-Track Level,212.91/215.55,95.35%/129/94 days (Across ALL Assets),78.95%/266/76 days (Across ALL Assets)
TRENDPULSE,"EWJ, Long, 2025-09-14 (Price: 80.76)",2025-11-06 (Price: 82.96) (Today),"2.72%, 38 days","80.65%, Past 10 years, 31","Weekly, is CONFIRMED on 2025-09-12",Already confirmed,"2025-11-06 (Price: 82.96), 2.72% above",38 days,No Information,No Information,No Information,No Information,No Information,4.77% above/2.72% above/2.72% above,12.51%/1.17%/5.28%,"20.09%, 34.01%",184 days/19 days/70 days,2026-06-07/2025-10-11/2025-12-24,5.16%,4.75%,0.41%,0.52,0.11,82.4963/85.0241/88.13/No Horizontal Resistance/83.4752/89.1379,71.76/53.915/68.8472/52.3436/No F-Track Level/No F-Track Level,76.6/71.51,95.35%/129/94 days (Across ALL Assets),78.95%/266/76 days (Across ALL Assets)
TRENDPULSE,"MCY.NZ, Long, 2025-09-11 (Price: 6.87)",2025-11-05 (Price: 6.58) (Today),"-4.22%, 39 days","90.2%, Past 4 years, 51","Daily, is CONFIRMED on 2025-09-11",Already confirmed,"2025-11-05 (Price: 6.58), 4.22% below",39 days,No Information,No Information,No Information,No Information,No Information,3.8% below/4.22% below/4.22% below,7.72%/1.3%/4.53%,"14.39%, 20.6%",120 days/4 days/27 days,2026-03-03/2025-09-16/2025-10-20,20.77%,4.77%,16.0%,0.81,0.17,6.9985/7.1812/7.31/7.11/7.8394/8.9737,6.07/5.13/6.4223/5.8309/No F-Track Level/No F-Track Level,6.35/6.11,88.26%/298/30 days (Across ALL Assets),82.89%/637/28 days (Across ALL Assets)
TRENDPULSE,"ORCL, Long, 2025-09-10 (Price: 328.33)",2025-11-06 (Price: 243.8) (Today),"-25.75%, 41 days","100.0%, Past 4 years, 23","Daily, is CONFIRMED on 2025-09-10",Already confirmed,"2025-11-06 (Price: 243.8), 25.75% below",41 days,No Information,No Information,No Information,No Information,No Information,0.95% above/25.75% below/25.75% below,13.62%/0.73%/4.68%,"-0.0%, 11.99%",69 days/4 days/13 days,2025-12-18/2025-09-15/2025-09-28,117.64%,28.8%,88.84%,1.16,0.91,348.982/343.6958/379.2/No Horizontal Resistance/265.6307/376.1425,223.0/82.7925/233.7381/167.1709/No F-Track Level/No F-Track Level,241.86/184.4,88.26%/298/30 days (Across ALL Assets),82.89%/637/28 days (Across ALL Assets)
TRENDPULSE,"FPH.NZ, Long, 2025-09-09 (Price: 38.3)",2025-11-05 (Price: 37.75) (Today),"-1.44%, 41 days","75.86%, Past 4 years, 58","Daily, is CONFIRMED on 2025-09-09",Already confirmed,"2025-11-05 (Price: 37.75), 1.44% below",41 days,No Information,No Information,No Information,No Information,No Information,0.37% below/1.44% below/1.44% below,11.99%/0.47%/4.38%,"35.23%, 43.46%",74 days/5 days/29 days,2025-12-25/2025-09-16/2025-10-21,0%,10.77%,0%,-0.18,0.39,39.5754/39.9775/40.16/39.1917/40.9296/48.5677,36.6/22.5167/30.9793/26.1935/No F-Track Level/No F-Track Level,36.85/36.21,88.26%/298/30 days (Across ALL Assets),82.89%/637/28 days (Across ALL Assets)
TRENDPULSE,"FPH.NZ, Long, 2025-09-05 (Price: 37.89)",2025-11-05 (Price: 37.75) (Today),"-0.37%, 43 days","75.86%, Past 4 years, 58","Daily, is CONFIRMED on 2025-09-05",Already confirmed,"2025-11-05 (Price: 37.75), 0.37% below",43 days,No Information,No Information,No Information,No Information,No Information,0.37% below/0.37% below/0.37% below,11.99%/0.47%/4.38%,"35.23%, 43.46%",74 days/5 days/29 days,2025-12-21/2025-09-12/2025-10-17,0%,10.77%,0%,-0.18,0.39,39.1517/39.5496/38.98/39.1917/40.9296/48.5677,36.6/22.5167/30.9793/26.1935/No F-Track Level/No F-Track Level,36.79/36.2,88.26%/298/30 days (Across ALL Assets),82.89%/637/28 days (Across ALL Assets)
TRENDPULSE,"NFLX, Long, 2025-09-04 (Price: 1257.48)",2025-11-06 (Price: 1097.02) (Today),"-12.76%, 45 days","85.71%, Past 4 years, 21","Daily, is CONFIRMED on 2025-09-04",Already confirmed,"2025-11-06 (Price: 1097.02), 12.76% below",45 days,No Information,No Information,No Information,No Information,No Information,10.53% below/12.76% below/12.76% below,7.16%/0.45%/3.8%,"0.56%, 20.2%",60 days/4 days/24 days,2025-11-29/2025-09-09/2025-10-08,30.5%,24.78%,5.72%,1.11,0.78,1278.8572/1305.2642/1286.99/No Horizontal Resistance/1393.524/1524.2919,1147.87/348.6633/1163.1821/1008.8519/No F-Track Level/No F-Track Level,1228.55/1060.43,88.26%/298/30 days (Across ALL Assets),82.89%/637/28 days (Across ALL Assets)
TRENDPULSE,"MEL.NZ, Long, 2025-09-03 (Price: 5.9)",2025-11-05 (Price: 5.87) (Today),"-0.51%, 45 days","91.3%, Past 4 years, 46","Daily, is CONFIRMED on 2025-09-03",Already confirmed,"2025-11-05 (Price: 5.87), 0.51% below",45 days,No Information,No Information,No Information,No Information,No Information,0.51% above/0.51% below/0.51% below,18.47%/0.46%/5.52%,"6.51%, 17.02%",178 days/5 days/31 days,2026-05-18/2025-09-10/2025-10-17,19.9%,4.2%,15.69%,0.73,0.16,6.0198/6.2257/5.98/6.825/7.4565/8.4564,5.42/4.3875/4.8318/4.5145/No F-Track Level/No F-Track Level,5.73/5.77,88.26%/298/30 days (Across ALL Assets),82.89%/637/28 days (Across ALL Assets)
TRENDPULSE,"SBUX, Long, 2025-09-02 (Price: 89.78)",2025-11-06 (Price: 82.22) (Today),"-8.42%, 47 days","93.75%, Past 4 years, 16","Daily, is CONFIRMED on 2025-09-02",Already confirmed,"2025-11-06 (Price: 82.22), 8.42% below",47 days,No Information,No Information,No Information,No Information,No Information,8.42% below/8.42% below/8.42% below,8.06%/2.06%/3.85%,"1.89%, 25.49%",67 days/4 days/18 days,2025-12-08/2025-09-07/2025-09-28,33.36%,-0.2%,33.56%,0.99,0.03,91.1357/93.2365/94.81/117.438/142.4098/150.3462,85.81/71.675/89.1063/76.529/No F-Track Level/No F-Track Level,91.87/94.55,88.26%/298/30 days (Across ALL Assets),82.89%/637/28 days (Across ALL Assets)
TRENDPULSE,"XLE, Long, 2025-09-02 (Price: 90.52)",2025-11-06 (Price: 88.27) (Today),"-2.49%, 47 days","93.75%, Past 4 years, 32","Daily, is CONFIRMED on 2025-09-02",Already confirmed,"2025-11-06 (Price: 88.27), 2.49% below",47 days,No Information,No Information,No Information,No Information,No Information,1.81% below/2.49% below/2.49% below,7.08%/0.4%/4.15%,"17.64%, 40.87%",85 days/4 days/18 days,2026-01-03/2025-09-07/2025-09-28,35.75%,6.1%,29.65%,0.6,0.24,93.299/94.2766/94.21/98.445/106.8857/117.7423,84.25/45.695/89.0231/74.1414/No F-Track Level/No F-Track Level,86.64/87.42,88.26%/298/30 days (Across ALL Assets),82.89%/637/28 days (Across ALL Assets)
TRENDPULSE,"PG, Long, 2025-09-02 (Price: 157.99)",2025-11-06 (Price: 146.13) (Today),"-7.51%, 47 days","93.75%, Past 4 years, 32","Daily, is CONFIRMED on 2025-09-02",Already confirmed,"2025-11-06 (Price: 146.13), 7.51% below",47 days,No Information,No Information,No Information,No Information,No Information,6.95% below/7.51% below/7.51% below,5.36%/1.29%/2.83%,"6.35%, 12.85%",70 days/4 days/16 days,2025-12-12/2025-09-07/2025-09-25,24.16%,3.91%,20.26%,0.76,0.08,158.9537/162.4611/168.55/179.4533/186.6499/209.3631,155.65/121.86/140.2317/117.5404/No F-Track Level/No F-Track Level,156.51/164.39,88.26%/298/30 days (Across ALL Assets),82.89%/637/28 days (Across ALL Assets)
SIGMASHELL,"RELIANCE.NS, Long, 2025-09-01 (Price: 1353.9)",2025-11-03 (Price: 1484.7),"9.66%, 45 days","70.0%, Past 5 years, 10","Daily, was CONFIRMED on 2025-09-01",Already confirmed,"2025-11-06 (Price: 1496.1), 10.5% above",48 days,"-4.33, 73.44",No Information,No Information,No Information,No Information,No Information,20.13%/0.88%/7.96%,"3.22%, 12.75%",99 days/45 days/68 days,2026-01-22/2025-11-05/2025-12-08,12.22%,18.99%,-6.77%,0.65,0.48,1384.2274/1461.6704/1879.7264/1531.725/1879.7264/2250.6285,1165.7/853.4344/1032.6763/957.4297/No F-Track Level/No F-Track Level,1405.28/1364.56,85.95%/121/73 days (Across ALL Assets),74.78%/230/78 days (Across ALL Assets)
TRENDPULSE,"AMZN, Long, 2025-08-31 (Price: 229.0)",2025-11-06 (Price: 243.04) (Today),"6.13%, 48 days","100.0%, Past 20 years, 18","Monthly, is CONFIRMED on 2025-08-31",Already confirmed,"2025-11-06 (Price: 243.04), 6.13% above",48 days,No Information,No Information,No Information,No Information,No Information,10.78% above/6.13% above/6.13% above,98.02%/19.23%/39.69%,"-0.0%, 23.74%",455 days/129 days/224 days,2027-06-21/2026-03-05/2026-07-21,18.63%,23.05%,-4.42%,1.48,0.71,273.5863/319.8901/262.87/No Horizontal Resistance/317.6152/339.3352,184.42/86.995/213.1321/193.0625/No F-Track Level/No F-Track Level,223.99/212.82,92.45%/53/286 days (Across ALL Assets),73.83%/107/181 days (Across ALL Assets)
