Function,"Symbol, Signal, Signal Date/Price[$]",Exit Signal Date/Price[$],Current Mark to Market and Holding Period,"Win Rate [%], History Tested, Number of Trades","Interval, Confirmation Status",Cancellation Level/Date,"Current Trading Date/Price[$], Current Price vs Signal",Trading Days between Signal and Current Date,"Sigmashell, Success Rate of Past Analysis [%]","Divergence observed with, Signal Type",Maxima Broken Date/Price[$],"Track Level/Price($), Price on Latest Trading day vs Track Level, Signal Type","Reference Upmove or Downmove start Date/Price($), end Date/Price($)",% Change in Price on Latest Trading day vs Price on Trendpulse Breakout day/Earliest Unconfirmed Signal day/Confirmed Signal day,Backtested Returns(Win Trades) [%] (Best/Worst/Avg),"Backtested Max Loss [%], Backtested Worst Single MTM during Hold Period [%]",Backtested Holding Period(Win Trades) (days) (Max./Min./Avg.),Target Exit Date (Farthest./Earliest./Avg.),Backtested Strategy CAGR [%],CAGR of Buy and Hold [%],CAGR difference (Strategy - Buy and Hold) [%],Backtested Strategy Sharpe Ratio,Sharpe Ratio of Buy and Hold,Targets (Historic Rise or Fall to Pivot/Avg % Gain of Historic Winning trades/Exit Rule/Horizontal/F-Stack 1/F-Stack 2) [$],Support (Recent Extrema/Horizontal/F-Stack 1/F-Stack 2/F-Track 1/F-Track 2) [$],Moving Average (50-days/200-days),Latest Past 6 Months Performance[%]/No. of Analysed Trades/Avg Holding Period (days) (Across ALL Assets),Forward Testing Win Rate[%]/No. of Analysed Trades/Avg Holding Period (days) (Across ALL Assets)
TRENDPULSE,"EEM, Long, 2025-09-30 (Price: 53.4)",2025-11-11 (Price: 55.57) (Today),"4.06%, 30 days","80.0%, Past 20 years, 15","Monthly, is CONFIRMED on 2025-09-30",Already confirmed,"2025-11-11 (Price: 55.57), 4.06% above",30 days,No Information,No Information,No Information,No Information,No Information,4.06% above/4.47% above/4.06% above,23.15%/1.8%/12.25%,"17.13%, 38.01%",414 days/87 days/186 days,2027-05-22/2026-02-03/2026-06-26,4.02%,6.97%,-2.95%,0.38,0.24,59.0604/59.9415/60.62/No Horizontal Resistance/No Next Fib Ext/No Next Fib Ext,36.7/37.485/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level,50.66/46.03,92.45%/53/286 days (Across ALL Assets),73.83%/107/181 days (Across ALL Assets)
TRENDPULSE,"SPY, Long, 2025-09-30 (Price: 666.18)",2025-11-11 (Price: 683.0) (Today),"2.52%, 30 days","92.31%, Past 20 years, 13","Monthly, is CONFIRMED on 2025-09-30",Already confirmed,"2025-11-11 (Price: 683.0), 2.52% above",30 days,No Information,No Information,No Information,No Information,No Information,2.52% above/2.52% above/2.52% above,13.4%/3.69%/8.7%,"5.51%, 13.47%",303 days/87 days/199 days,2026-12-12/2026-02-03/2026-07-15,9.77%,6.65%,3.12%,1.2,0.23,725.8697/724.1377/864.95/No Horizontal Resistance/969.1148/1522.3697,554.54/412.1625/627.1849/415.8599/No F-Track Level/No F-Track Level,645.85/600.46,92.45%/53/286 days (Across ALL Assets),73.83%/107/181 days (Across ALL Assets)
TRENDPULSE,"FBU.NZ, Long, 2025-09-30 (Price: 3.37)",2025-11-11 (Price: 3.52) (Today),"4.45%, 30 days","92.86%, Past 20 years, 14","Monthly, is CONFIRMED on 2025-09-30",Already confirmed,"2025-11-11 (Price: 3.52), 4.45% above",30 days,No Information,No Information,No Information,No Information,No Information,11.75% above/11.39% above/4.45% above,27.18%/3.25%/17.61%,"37.82%, 49.28%",326 days/107 days/171 days,2027-01-15/2026-03-03/2026-06-04,13.88%,0.95%,12.92%,0.67,0.0,3.6844/3.9635/4.39/7.985/12.7156/14.3053,2.83/2.82/3.1474/16.1988/No F-Track Level/No F-Track Level,3.09/3.1,92.45%/53/286 days (Across ALL Assets),73.83%/107/181 days (Across ALL Assets)
TRENDPULSE,"FSF.NZ, Long, 2025-09-30 (Price: 8.35)",2025-11-11 (Price: 8.19) (Today),"-1.92%, 30 days","100.0%, Past 20 years, 9","Monthly, is CONFIRMED on 2025-09-30",Already confirmed,"2025-11-11 (Price: 8.19), 1.92% below",30 days,No Information,No Information,No Information,No Information,No Information,1.92% below/3.67% above/1.92% below,44.06%/6.89%/28.09%,"-0.0%, 15.01%",370 days/130 days/226 days,2027-03-19/2026-04-06/2026-08-23,27.24%,1.15%,26.09%,1.21,-0.07,9.6392/10.6955/11.56/No Horizontal Resistance/8.5311/12.0421,3.0/2.942/6.3611/26.9153/No F-Track Level/No F-Track Level,7.19/6.05,92.45%/53/286 days (Across ALL Assets),73.83%/107/181 days (Across ALL Assets)
TRENDPULSE,"ATZ.TO, Long, 2025-09-30 (Price: 84.18)",2025-11-11 (Price: 97.71) (Today),"16.07%, 30 days","100.0%, Past 20 years, 6","Monthly, is CONFIRMED on 2025-09-30",Already confirmed,"2025-11-11 (Price: 97.71), 16.07% above",30 days,No Information,No Information,No Information,No Information,No Information,18.84% above/16.07% above/16.07% above,31.46%/9.72%/23.14%,"-0.0%, 27.64%",173 days/109 days/130 days,2026-06-07/2026-03-06/2026-04-06,57.43%,19.98%,37.45%,1.5,0.64,113.1211/103.6593/124.23/No Horizontal Resistance/99.4929/119.4832,21.57/32.3325/82.0832/66.1919/No F-Track Level/No F-Track Level,79.94/65.85,92.45%/53/286 days (Across ALL Assets),73.83%/107/181 days (Across ALL Assets)
FRACTAL TRACK,"BPCL.NS, Long, 2025-09-30 (Price: 339.65)",No Exit Yet,"10.16%, 30 days","100.0%, Past 29 years, 13","Quarterly, was CONFIRMED on 2025-09-30",Already confirmed,"2025-11-11 (Price: 374.15), 10.16% above",30 days,No Information,No Information,No Information,"61.8% (Price: 232.6394), 60.83% above, Upmove Bounce Back","2022-12-31 (Price: 144.025), 2024-09-30 (Price: 376.0)",No Information,85.44%/69.81%/77.62%,"-0.0%, 57.26%",717 days/717 days/717 days,2028-08-03/2028-08-03/2028-08-03,18.13%,11.88%,6.26%,0.4,0.4,340.2274/603.2863/478.83/343.7375/372.4081/393.108,152.4/145.35/295.7614/248.4289/No F-Track Level/No F-Track Level,336.72/309.36,92.31%/13/1698 days (Across ALL Assets),69.23%/13/280 days (Across ALL Assets)
FRACTAL TRACK,"ATD.TO, Long, 2025-09-30 (Price: 74.25)",No Exit Yet,"-5.19%, 30 days","100.0%, Past 37 years, 7","Quarterly, was CONFIRMED on 2025-09-30",Already confirmed,"2025-11-11 (Price: 70.4), 5.19% below",30 days,No Information,No Information,No Information,"23.66% (Price: 67.0289), 5.03% above, Upmove Bounce Back","2008-09-30 (Price: 1.72), 2024-03-31 (Price: 87.27)",No Information,134.64%/29.11%/81.88%,"-0.0%, 42.24%",1566 days/1174 days/1370 days,2031-12-16/2030-05-27/2031-03-07,9.45%,22.45%,-13.0%,0.44,0.71,72.2601/135.0459/125.58/85.51/85.3936/96.14,67.69/45.49/59.8475/53.4732/No F-Track Level/No F-Track Level,72.81/71.61,92.31%/13/1698 days (Across ALL Assets),69.23%/13/280 days (Across ALL Assets)
TRENDPULSE,"XLE, Long, 2025-09-26 (Price: 91.99)",2025-11-11 (Price: 91.53) (Today),"-0.5%, 32 days","93.75%, Past 4 years, 32","Daily, is CONFIRMED on 2025-09-26",Already confirmed,"2025-11-11 (Price: 91.53), 0.5% below",32 days,No Information,No Information,No Information,No Information,No Information,0.42% above/0.5% below/0.5% below,7.08%/0.4%/4.15%,"17.64%, 40.87%",85 days/4 days/18 days,2026-01-27/2025-10-01/2025-10-22,35.75%,6.1%,29.65%,0.6,0.24,94.8141/95.8076/94.32/98.445/106.8857/117.7423,87.67/45.695/89.0231/74.1414/No F-Track Level/No F-Track Level,87.52/86.91,88.26%/298/30 days (Across ALL Assets),82.89%/637/28 days (Across ALL Assets)
TRENDPULSE,"SONY, Long, 2025-09-26 (Price: 29.78)",2025-11-11 (Price: 29.16) (Today),"-2.08%, 32 days","93.55%, Past 4 years, 31","Daily, is CONFIRMED on 2025-09-26",Already confirmed,"2025-11-11 (Price: 29.16), 2.08% below",32 days,No Information,No Information,No Information,No Information,No Information,2.08% below/2.08% below/2.08% below,7.79%/0.97%/3.39%,"15.95%, 32.85%",47 days/4 days/13 days,2025-12-03/2025-10-01/2025-10-14,29.57%,14.31%,15.27%,0.53,0.52,30.8074/30.7895/32.7/No Horizontal Resistance/33.2191/35.3948,26.95/14.992/26.0795/24.8529/No F-Track Level/No F-Track Level,27.29/24.72,88.26%/298/30 days (Across ALL Assets),82.89%/637/28 days (Across ALL Assets)
TRENDPULSE,"^NDX, Long, 2025-09-21 (Price: 24626.25)",2025-11-11 (Price: 25533.4863) (Today),"3.68%, 36 days","92.59%, Past 10 years, 27","Weekly, is CONFIRMED on 2025-09-19",Already confirmed,"2025-11-11 (Price: 25533.4863), 3.68% above",36 days,No Information,No Information,No Information,No Information,No Information,5.98% above/3.68% above/3.68% above,11.99%/1.69%/5.74%,"10.17%, 35.49%",104 days/24 days/48 days,2026-02-18/2025-10-25/2025-11-29,15.44%,17.68%,-2.24%,0.73,0.82,26125.9886/26039.7967/27592.28/No Horizontal Resistance/25025.4383/33965.62,17397.7/10555.915/22796.2371/21108.1646/No F-Track Level/No F-Track Level,23494.24/21525.56,95.35%/129/94 days (Across ALL Assets),78.95%/266/76 days (Across ALL Assets)
TRENDPULSE,"JNK, Long, 2025-09-21 (Price: 98.09)",2025-11-11 (Price: 97.26) (Today),"-0.85%, 36 days","87.5%, Past 10 years, 24","Weekly, is CONFIRMED on 2025-09-19",Already confirmed,"2025-11-11 (Price: 97.26), 0.85% below",36 days,No Information,No Information,No Information,No Information,No Information,0.44% below/0.78% below/0.85% below,3.5%/0.19%/1.62%,"7.23%, 19.15%",194 days/24 days/98 days,2026-06-28/2025-10-25/2026-02-09,2.1%,-1.4%,3.5%,0.29,-0.6,98.3352/99.6791/98.69/108.635/No Next Fib Ext/No Next Fib Ext,92.39/88.8814/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level,97.1/96.05,95.35%/129/94 days (Across ALL Assets),78.95%/266/76 days (Across ALL Assets)
TRENDPULSE,"BAC, Long, 2025-09-21 (Price: 52.25)",2025-11-11 (Price: 53.63) (Today),"2.64%, 36 days","81.82%, Past 10 years, 22","Weekly, is CONFIRMED on 2025-09-19",Already confirmed,"2025-11-11 (Price: 53.63), 2.64% above",36 days,No Information,No Information,No Information,No Information,No Information,6.03% above/4.34% above/2.64% above,16.63%/0.1%/7.67%,"14.36%, 34.47%",179 days/19 days/63 days,2026-06-07/2025-10-18/2025-12-21,9.08%,10.18%,-1.1%,0.39,0.36,53.9534/56.2576/56.53/No Horizontal Resistance/No Next Fib Ext/No Next Fib Ext,34.39/29.49/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level,48.47/44.96,95.35%/129/94 days (Across ALL Assets),78.95%/266/76 days (Across ALL Assets)
TRENDPULSE,"BPCL.NS, Long, 2025-09-21 (Price: 329.55)",2025-11-11 (Price: 374.15) (Today),"13.53%, 36 days","81.25%, Past 10 years, 32","Weekly, is CONFIRMED on 2025-09-19",Already confirmed,"2025-11-11 (Price: 374.15), 13.53% above",36 days,No Information,No Information,No Information,No Information,No Information,19.73% above/13.53% above/13.53% above,29.59%/1.78%/11.46%,"32.02%, 47.09%",174 days/19 days/61 days,2026-05-31/2025-10-18/2025-12-18,12.02%,12.45%,-0.44%,0.38,0.44,345.8627/367.3164/385.83/343.7375/372.4081/393.108,308.2/145.35/295.7614/248.4289/No F-Track Level/No F-Track Level,325.08/299.65,95.35%/129/94 days (Across ALL Assets),78.95%/266/76 days (Across ALL Assets)
TRENDPULSE,"EEM, Long, 2025-09-21 (Price: 53.01)",2025-11-11 (Price: 55.57) (Today),"4.83%, 36 days","91.43%, Past 10 years, 35","Weekly, is CONFIRMED on 2025-09-19",Already confirmed,"2025-11-11 (Price: 55.57), 4.83% above",36 days,No Information,No Information,No Information,No Information,No Information,6.33% above/4.83% above/4.83% above,11.23%/1.19%/4.72%,"22.64%, 35.1%",359 days/19 days/69 days,2027-02-22/2025-10-18/2025-12-29,5.95%,1.15%,4.8%,0.39,-0.07,54.2133/55.5121/58.4/No Horizontal Resistance/No Next Fib Ext/No Next Fib Ext,40.58/36.64/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level,50.07/45.71,95.35%/129/94 days (Across ALL Assets),78.95%/266/76 days (Across ALL Assets)
TRENDPULSE,"GDX, Long, 2025-09-21 (Price: 72.36)",2025-11-11 (Price: 76.71) (Today),"6.01%, 36 days","91.67%, Past 10 years, 36","Weekly, is CONFIRMED on 2025-09-19",Already confirmed,"2025-11-11 (Price: 76.71), 6.01% above",36 days,No Information,No Information,No Information,No Information,No Information,15.63% above/6.01% above/6.01% above,27.5%/0.75%/11.96%,"1.9%, 52.31%",349 days/19 days/59 days,2027-02-08/2025-10-18/2025-12-15,19.85%,1.2%,18.66%,1.67,0.09,75.4642/81.0143/93.79/No Horizontal Resistance/72.73/90.9746,34.26/25.645/50.0225/36.1563/No F-Track Level/No F-Track Level,59.37/47.97,95.35%/129/94 days (Across ALL Assets),78.95%/266/76 days (Across ALL Assets)
TRENDPULSE,"LYFT, Long, 2025-09-21 (Price: 22.58)",2025-11-11 (Price: 24.18) (Today),"7.09%, 36 days","75.0%, Past 10 years, 8","Weekly, is CONFIRMED on 2025-09-19",Already confirmed,"2025-11-11 (Price: 24.18), 7.09% above",36 days,No Information,No Information,No Information,No Information,No Information,45.14% above/7.09% above/7.09% above,43.58%/3.38%/25.56%,"12.7%, 53.34%",179 days/19 days/71 days,2026-06-07/2025-10-18/2026-01-01,30.26%,-18.05%,48.31%,0.44,0.01,25.0977/28.3514/25.26/57.19/81.0416/101.3843,13.41/8.8875/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level,16.09/14.37,95.35%/129/94 days (Across ALL Assets),78.95%/266/76 days (Across ALL Assets)
TRENDPULSE,"VGT, Long, 2025-09-21 (Price: 741.17)",2025-11-11 (Price: 773.3) (Today),"4.34%, 36 days","100.0%, Past 10 years, 24","Weekly, is CONFIRMED on 2025-09-19",Already confirmed,"2025-11-11 (Price: 773.3), 4.34% above",36 days,No Information,No Information,No Information,No Information,No Information,7.47% above/4.34% above/4.34% above,12.53%/2.97%/5.14%,"-0.0%, 12.72%",204 days/19 days/63 days,2026-07-13/2025-10-18/2025-12-21,20.18%,18.45%,1.73%,2.3,0.82,781.4155/779.2661/880.2/No Horizontal Resistance/702.1644/946.1588,478.6/311.83/626.0547/551.3644/No F-Track Level/No F-Track Level,696.96/625.59,95.35%/129/94 days (Across ALL Assets),78.95%/266/76 days (Across ALL Assets)
TRENDPULSE,"AIA.NZ, Long, 2025-09-21 (Price: 7.85)",2025-11-11 (Price: 8.01) (Today),"2.04%, 36 days","100.0%, Past 10 years, 27","Weekly, is CONFIRMED on 2025-09-19",Already confirmed,"2025-11-11 (Price: 8.01), 2.04% above",36 days,No Information,No Information,No Information,No Information,No Information,2.82% above/2.04% above/2.04% above,14.03%/0.47%/6.37%,"-0.0%, 7.89%",159 days/19 days/56 days,2026-05-09/2025-10-18/2025-12-11,26.78%,8.49%,18.29%,1.22,0.31,8.2755/8.35/8.37/8.8962/11.1706/12.8535,7.47/7.0017/7.3934/6.6643/No F-Track Level/No F-Track Level,7.64/7.98,95.35%/129/94 days (Across ALL Assets),78.95%/266/76 days (Across ALL Assets)
TRENDPULSE,"^NZ50, Long, 2025-09-21 (Price: 13231.6602)",2025-11-11 (Price: 13569.0195),"2.55%, 36 days","94.44%, Past 10 years, 36","Weekly, is CONFIRMED on 2025-09-19",Already confirmed,"2025-11-10 (Price: 13569.0195), 2.55% above",36 days,No Information,No Information,No Information,No Information,No Information,2.61% above/2.55% above/2.55% above,7.03%/0.27%/3.75%,"1.46%, 23.79%",189 days/19 days/64 days,2026-06-21/2025-10-18/2025-12-22,12.33%,9.64%,2.69%,1.87,0.54,13554.5127/13727.8475/13835.49/13351.2476/14773.8816/17170.3822,12017.84/10608.2731/12904.4271/10062.5272/No F-Track Level/No F-Track Level,12971.84/12693.97,95.35%/129/94 days (Across ALL Assets),78.95%/266/76 days (Across ALL Assets)
TRENDPULSE,"NU, Long, 2025-09-21 (Price: 16.17)",2025-11-11 (Price: 16.39) (Today),"1.36%, 36 days","100.0%, Past 10 years, 5","Weekly, is CONFIRMED on 2025-09-19",Already confirmed,"2025-11-11 (Price: 16.39), 1.36% above",36 days,No Information,No Information,No Information,No Information,No Information,11.19% above/1.36% above/1.36% above,26.03%/15.95%/20.99%,"-0.0%, 11.4%",94 days/24 days/59 days,2026-02-04/2025-10-25/2025-12-15,113.3%,8.03%,105.27%,0.65,0.37,17.0464/19.5641/20.11/No Horizontal Resistance/No Next Fib Ext/No Next Fib Ext,11.9/5.54/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level,13.73/12.34,95.35%/129/94 days (Across ALL Assets),78.95%/266/76 days (Across ALL Assets)
TRENDPULSE,"JPM, Long, 2025-09-19 (Price: 314.78)",2025-11-11 (Price: 315.62) (Today),"0.27%, 37 days","97.62%, Past 4 years, 42","Daily, is CONFIRMED on 2025-09-19",Already confirmed,"2025-11-11 (Price: 315.62), 0.27% above",37 days,No Information,No Information,No Information,No Information,No Information,0.27% above/0.27% above/0.27% above,10.64%/1.12%/4.24%,"2.79%, 16.83%",71 days/4 days/19 days,2025-12-30/2025-09-24/2025-10-16,52.95%,15.43%,37.52%,1.31,0.55,316.9205/328.1267/409.54/No Horizontal Resistance/328.9175/381.492,292.91/125.7575/300.9735/287.5071/No F-Track Level/No F-Track Level,296.21/265.08,88.26%/298/30 days (Across ALL Assets),82.89%/637/28 days (Across ALL Assets)
TRENDPULSE,"FPH.NZ, Long, 2025-09-19 (Price: 38.32)",2025-11-11 (Price: 38.1) (Today),"-0.57%, 37 days","75.86%, Past 4 years, 58","Daily, is CONFIRMED on 2025-09-19",Already confirmed,"2025-11-11 (Price: 38.1), 0.57% below",37 days,No Information,No Information,No Information,No Information,No Information,1.65% above/0.57% below/0.57% below,11.99%/0.47%/4.38%,"35.23%, 43.46%",74 days/5 days/29 days,2026-01-04/2025-09-26/2025-10-31,0%,10.77%,0%,-0.18,0.39,39.5961/39.9984/40.58/39.1917/40.9296/48.5677,37.45/22.5167/30.9793/26.1935/No F-Track Level/No F-Track Level,37.07/36.2,88.26%/298/30 days (Across ALL Assets),82.89%/637/28 days (Across ALL Assets)
TRENDPULSE,"WIPRO.NS, Long, 2025-09-17 (Price: 254.15)",2025-11-11 (Price: 241.69) (Today),"-4.9%, 39 days","84.62%, Past 4 years, 26","Daily, is CONFIRMED on 2025-09-17",Already confirmed,"2025-11-11 (Price: 241.69), 4.9% below",39 days,No Information,No Information,No Information,No Information,No Information,4.85% below/4.9% below/4.9% below,12.97%/1.23%/3.81%,"4.22%, 15.72%",43 days/5 days/13 days,2025-11-18/2025-09-24/2025-10-05,25.69%,10.65%,15.03%,0.61,0.39,265.8155/263.8331/260.39/366.6625/412.2037/473.5829,242.52/187.6063/216.7036/198.5041/No F-Track Level/No F-Track Level,251.86/270.8,88.26%/298/30 days (Across ALL Assets),82.89%/637/28 days (Across ALL Assets)
TRENDPULSE,"INFY, Long, 2025-09-17 (Price: 17.68)",2025-11-11 (Price: 17.01) (Today),"-3.79%, 39 days","100.0%, Past 4 years, 17","Daily, is CONFIRMED on 2025-09-17",Already confirmed,"2025-11-11 (Price: 17.01), 3.79% below",39 days,No Information,No Information,No Information,No Information,No Information,0.29% below/3.79% below/3.79% below,6.66%/1.9%/4.18%,"-0.0%, 10.02%",71 days/5 days/21 days,2025-12-28/2025-09-24/2025-10-17,50.99%,9.09%,41.9%,1.02,0.33,18.1114/18.419/18.41/23.796/31.8515/41.1179,16.38/16.074/13.0115/82.7505/No F-Track Level/No F-Track Level,17.12/19.14,88.26%/298/30 days (Across ALL Assets),82.89%/637/28 days (Across ALL Assets)
TRENDPULSE,"PG, Long, 2025-09-17 (Price: 160.33)",2025-11-11 (Price: 148.54) (Today),"-7.35%, 39 days","93.75%, Past 4 years, 32","Daily, is CONFIRMED on 2025-09-17",Already confirmed,"2025-11-11 (Price: 148.54), 7.35% below",39 days,No Information,No Information,No Information,No Information,No Information,6.02% below/7.35% below/7.35% below,5.36%/1.29%/2.83%,"6.35%, 12.85%",70 days/4 days/16 days,2025-12-27/2025-09-22/2025-10-10,24.16%,3.91%,20.26%,0.76,0.08,161.308/164.8673/164.46/179.4533/186.6499/209.3631,156.83/121.86/140.2317/117.5404/No F-Track Level/No F-Track Level,156.22/163.68,88.26%/298/30 days (Across ALL Assets),82.89%/637/28 days (Across ALL Assets)
TRENDPULSE,"KWEB, Long, 2025-09-14 (Price: 40.63)",2025-11-11 (Price: 39.59) (Today),"-2.56%, 41 days","100.0%, Past 10 years, 16","Weekly, is CONFIRMED on 2025-09-12",Already confirmed,"2025-11-11 (Price: 39.59), 2.56% below",41 days,No Information,No Information,No Information,No Information,No Information,2.99% above/2.82% below/2.56% below,21.25%/4.7%/9.65%,"-0.0%, 23.26%",144 days/24 days/57 days,2026-04-10/2025-10-18/2025-12-05,37.57%,3.39%,34.17%,1.46,0.16,41.9139/44.5508/43.98/71.73/No Next Fib Ext/No Next Fib Ext,30.21/24.5062/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level,36.66/33.71,95.35%/129/94 days (Across ALL Assets),78.95%/266/76 days (Across ALL Assets)
TRENDPULSE,"^DJI, Long, 2025-09-14 (Price: 45834.2188)",2025-11-11 (Price: 47927.9609) (Today),"4.57%, 41 days","93.75%, Past 10 years, 32","Weekly, is CONFIRMED on 2025-09-12",Already confirmed,"2025-11-11 (Price: 47927.9609), 4.57% above",41 days,No Information,No Information,No Information,No Information,No Information,4.57% above/4.57% above/4.57% above,6.98%/0.22%/3.8%,"3.06%, 34.78%",249 days/19 days/101 days,2026-09-09/2025-10-11/2026-02-07,6.99%,9.91%,-2.92%,1.11,0.44,46970.9074/47575.9191/48384.41/No Horizontal Resistance/54129.8938/83218.843,38314.86/32154.0552/36151.8794/25040.9446/No F-Track Level/No F-Track Level,44806.51/43178.04,95.35%/129/94 days (Across ALL Assets),78.95%/266/76 days (Across ALL Assets)
TRENDPULSE,"TLT, Long, 2025-09-14 (Price: 89.95)",2025-11-11 (Price: 89.96) (Today),"0.01%, 41 days","71.05%, Past 10 years, 38","Weekly, is CONFIRMED on 2025-09-12",Already confirmed,"2025-11-11 (Price: 89.96), 0.01% above",41 days,No Information,No Information,No Information,No Information,No Information,1.58% above/0.01% above/0.01% above,15.02%/0.97%/4.56%,"39.18%, 46.07%",209 days/19 days/58 days,2026-07-13/2025-10-11/2025-12-07,-3.17%,-0.39%,-2.78%,-0.12,-0.27,90.2918/94.0517/91.44/153.5625/188.2386/214.0466,85.24/84.428/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level,86.99/88.18,95.35%/129/94 days (Across ALL Assets),78.95%/266/76 days (Across ALL Assets)
TRENDPULSE,"JD, Long, 2025-09-14 (Price: 33.67)",2025-11-11 (Price: 31.61) (Today),"-6.12%, 41 days","80.0%, Past 10 years, 10","Weekly, is CONFIRMED on 2025-09-12",Already confirmed,"2025-11-11 (Price: 31.61), 6.12% below",41 days,No Information,No Information,No Information,No Information,No Information,1.74% above/8.11% below/6.12% below,21.39%/10.27%/15.47%,"63.97%, 76.21%",124 days/39 days/71 days,2026-03-12/2025-11-09/2025-12-25,-8.46%,4.34%,-12.8%,-0.14,0.25,35.2357/38.8787/38.61/92.73/97.2627/102.2552,30.91/24.07/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level,32.05/35.72,95.35%/129/94 days (Across ALL Assets),78.95%/266/76 days (Across ALL Assets)
TRENDPULSE,"DIA, Long, 2025-09-14 (Price: 459.32)",2025-11-11 (Price: 479.41) (Today),"4.37%, 41 days","100.0%, Past 10 years, 28","Weekly, is CONFIRMED on 2025-09-12",Already confirmed,"2025-11-11 (Price: 479.41), 4.37% above",41 days,No Information,No Information,No Information,No Information,No Information,5.37% above/4.37% above/4.37% above,8.64%/1.23%/3.89%,"-0.0%, 14.86%",209 days/19 days/87 days,2026-07-13/2025-10-11/2026-01-18,10.29%,9.9%,0.39%,1.56,0.44,470.6652/477.1875/485.54/No Horizontal Resistance/538.1343/826.9871,383.22/321.6725/359.6128/249.2814/No F-Track Level/No F-Track Level,448.29/432.0,95.35%/129/94 days (Across ALL Assets),78.95%/266/76 days (Across ALL Assets)
TRENDPULSE,"BYD.TO, Long, 2025-09-14 (Price: 236.56)",2025-11-11 (Price: 211.77) (Today),"-10.48%, 41 days","93.48%, Past 10 years, 46","Weekly, is CONFIRMED on 2025-09-12",Already confirmed,"2025-11-11 (Price: 211.77), 10.48% below",41 days,No Information,No Information,No Information,No Information,No Information,10.48% below/10.02% below/10.48% below,19.54%/1.91%/8.14%,"14.41%, 50.63%",224 days/19 days/67 days,2026-08-04/2025-10-11/2025-12-20,14.54%,25.41%,-10.87%,1.13,0.93,245.8805/255.816/254.06/256.6133/367.2583/388.6839,187.77/198.575/229.0045/147.1212/No F-Track Level/No F-Track Level,212.91/215.55,95.35%/129/94 days (Across ALL Assets),78.95%/266/76 days (Across ALL Assets)
